account_age_days,followers_count,following_count,follower_following_ratio,total_tweets,tweets_per_day,has_profile_image,has_bio,bio_length,has_url,username_length,username_digit_ratio,has_default_profile,listed_count,favorites_count,favorites_per_day,retweet_ratio,avg_tweets_per_hour_variance,unique_sources_count,is_verified,label
3958,250,791,0.3161,0,0.0,1,1,50,1,14,0.0391,0,19,0,0.0,0.3987,10.44,5,0,0
1057,809,208,3.8894,5281,4.9962,1,1,159,1,13,0.2044,0,0,0,0.0,0.3363,4.4025,2,0,0
764,0,299,0.0,379,0.4961,1,1,40,1,4,0.142,0,13,0,0.0,0.2402,14.5698,1,0,0
854,632,943,0.6702,3292,3.8548,1,1,116,0,14,0.135,0,2,1814,2.1241,0.6943,2.0065,3,0,1
531,1593,1467,1.0859,5769,10.8644,1,1,106,0,8,0.1841,1,3,2967,5.5876,0.6019,3.5454,2,0,1
745,1746,1548,1.1279,12514,16.7973,1,1,91,0,14,0.3918,0,0,1826,2.451,0.5506,2.135,1,0,1
729,6,5527,0.0011,161,0.2209,0,1,23,0,6,0.3059,1,0,29,0.0398,0.2037,1.9634,1,0,1
171,43,3224,0.0133,38884,227.3918,1,0,0,0,16,0.3498,0,0,43,0.2515,0.8443,0.2355,1,0,1
535,671,1,671.0,2653,4.9589,1,1,159,1,10,0.155,0,0,0,0.0,0.4359,12.2767,5,0,0
3028,1462,127,11.5118,4639,1.532,0,0,0,0,9,0.2963,0,33,5443,1.7976,0.185,7.117,2,0,0
331,2903,1088,2.6682,2945,8.8973,1,0,0,0,8,0.1289,1,0,288,0.8701,0.3427,2.6006,1,0,1
4106,1134,1,1134.0,2077,0.5058,1,1,63,0,13,0.1149,0,0,10009,2.4377,0.4352,14.8434,4,0,0
912,1647,395,4.1696,6947,7.6173,0,1,107,0,16,0.277,0,3,1024,1.1228,0.5389,0.5615,2,0,1
3926,1530,249,6.1446,1264,0.322,1,1,51,0,8,0.0401,0,9,3357,0.8551,0.3586,3.0817,4,0,0
2533,517,848,0.6097,136,0.0537,1,0,0,1,13,0.0963,0,16,0,0.0,0.2371,3.1761,1,0,0
3994,0,443,0.0,7631,1.9106,1,1,68,0,9,0.2879,0,0,0,0.0,0.4633,14.2355,3,0,0
785,2017,60,33.6167,40917,52.1236,0,1,69,0,5,0.3355,1,0,296,0.3771,0.7983,0.9429,2,0,1
2498,0,940,0.0,2151,0.8611,1,1,67,1,5,0.2241,0,0,4640,1.8575,0.2905,2.076,1,1,0
572,11,3335,0.0033,79,0.1381,0,1,11,0,8,0.5301,0,0,48,0.0839,0.1276,1.8971,1,0,1
173,23,1890,0.0122,41174,238.0,0,1,10,0,18,0.5259,1,0,5,0.0289,0.9189,0.8066,1,0,1
2506,0,648,0.0,0,0.0,1,1,112,0,14,0.1878,0,13,467,0.1864,0.28,6.0287,2,0,0
3880,907,253,3.585,0,0.0,1,1,78,0,8,0.2193,0,0,3505,0.9034,0.1419,12.5499,4,0,0
4354,1352,249,5.4297,5005,1.1495,1,1,91,1,4,0.142,0,20,5195,1.1932,0.1864,4.9161,2,0,0
4147,802,949,0.8451,927,0.2235,1,0,0,0,14,0.146,0,0,10195,2.4584,0.2883,5.9524,3,0,0
146,0,431,0.0,2842,19.4658,1,1,77,0,8,0.2435,0,7,2090,14.3151,0.3871,14.5468,1,0,0
523,256,543,0.4715,0,0.0,1,1,42,1,5,0.1545,0,0,0,0.0,0.4823,10.1078,3,0,0
3450,864,40,21.6,1359,0.3939,1,1,156,0,6,0.1577,0,0,2723,0.7893,0.3938,8.8503,2,0,0
1191,259,350,0.74,1575,1.3224,1,1,58,1,10,0.2026,0,11,2138,1.7951,0.1308,7.1768,5,0,0
409,16,2526,0.0063,67,0.1638,0,1,0,0,11,0.4792,1,6,32,0.0782,0.1715,0.1934,1,0,1
3497,587,1,587.0,4077,1.1659,0,1,142,0,12,0.2496,0,20,9727,2.7815,0.428,4.1612,4,0,0
3448,763,870,0.877,0,0.0,1,1,106,0,7,0.1763,0,0,2288,0.6636,0.2798,5.1635,5,0,0
80,8,1662,0.0048,29590,369.875,1,0,0,1,11,0.3839,1,0,64,0.8,0.8379,1.2931,1,0,1
359,369,313,1.1789,8707,24.2535,1,0,0,0,11,0.2679,0,23,0,0.0,0.0921,5.2541,5,0,0
3286,0,433,0.0,2708,0.8241,1,1,114,0,8,0.1387,0,0,0,0.0,0.1229,9.8781,1,0,0
993,434,30,14.4667,5591,5.6304,1,1,33,1,14,0.2553,0,0,0,0.0,0.1139,13.049,5,0,0
3398,224,527,0.425,3777,1.1115,1,1,41,0,13,0.2048,0,9,7334,2.1583,0.1577,3.7417,3,0,0
568,2376,1381,1.7205,19329,34.0299,1,1,59,1,6,0.073,0,4,2440,4.2958,0.4027,2.7039,2,0,1
45,24,1903,0.0126,11671,259.3556,0,0,0,0,14,0.6039,1,3,98,2.1778,0.7468,1.2158,1,0,1
769,865,724,1.1948,0,0.0,1,1,95,1,14,0.0423,0,0,4325,5.6242,0.3079,13.2477,4,0,0
590,19,5779,0.0033,128,0.2169,1,1,47,0,11,0.4149,1,7,8,0.0136,0.2617,0.6943,1,0,1
398,4564,459,9.9434,79171,198.9221,0,1,80,1,6,0.3412,0,8,435,1.093,0.787,1.7461,2,0,1
3046,1050,435,2.4138,1530,0.5023,1,1,84,1,8,0.1359,0,0,5545,1.8204,0.4622,4.9782,3,0,0
4918,0,456,0.0,4917,0.9998,1,0,0,1,4,0.0771,0,0,6702,1.3627,0.1916,4.8677,2,0,0
3715,1351,761,1.7753,0,0.0,1,0,0,0,14,0.0421,0,8,1769,0.4762,0.3569,13.911,4,0,0
1841,1117,496,2.252,3104,1.686,0,1,24,0,12,0.1208,0,0,8016,4.3542,0.3951,12.1591,5,0,0
4808,0,1,0.0,2487,0.5173,1,1,42,1,15,0.2188,0,0,0,0.0,0.1369,14.6149,5,0,0
395,4926,305,16.1508,22431,56.7873,1,1,25,0,19,0.2534,1,3,243,0.6152,0.742,1.1331,2,0,1
2159,139,657,0.2116,1901,0.8805,1,1,151,0,7,0.0554,1,12,5773,2.6739,0.4434,4.6019,5,0,0
1762,0,1477,0.0,0,0.0,0,1,116,1,10,0.1916,0,2,5531,3.139,0.3056,13.8933,2,0,0
3527,856,1,856.0,2356,0.668,1,1,26,0,6,0.1975,0,2,7980,2.2625,0.2675,11.8463,1,0,0
159,2167,1807,1.1992,3456,21.7358,0,0,0,0,17,0.3833,0,0,352,2.2138,0.6231,0.5424,3,0,1
4625,411,207,1.9855,7249,1.5674,1,1,149,0,6,0.0363,0,21,0,0.0,0.2507,14.9548,3,0,0
1441,519,1,519.0,438,0.304,1,1,151,1,12,0.031,0,1,11894,8.254,0.2164,4.3174,1,0,0
3306,868,447,1.9418,0,0.0,1,1,100,0,6,0.1707,0,5,0,0.0,0.1188,12.4613,1,0,0
4546,928,570,1.6281,844,0.1857,1,1,153,1,14,0.0616,0,20,6231,1.3707,0.4139,7.8946,5,0,0
174,36,3399,0.0106,38575,221.6954,0,0,0,1,5,0.3907,1,0,33,0.1897,0.8417,0.4799,1,0,1
872,2,4319,0.0005,53,0.0608,1,0,0,0,12,0.2463,0,1,22,0.0252,0.2573,1.5438,1,0,1
2112,673,463,1.4536,2434,1.1525,1,1,135,1,14,0.2218,0,0,2694,1.2756,0.1569,12.196,3,0,0
4478,1799,1068,1.6845,0,0.0,1,1,30,1,12,0.2794,0,0,7689,1.7171,0.3078,10.927,1,0,0
4098,0,515,0.0,1650,0.4026,1,1,111,0,10,0.0932,0,20,0,0.0,0.242,14.1597,1,0,0
475,1028,372,2.7634,26920,56.6737,1,0,0,1,19,0.2814,0,2,230,0.4842,0.9787,0.6942,1,0,1
3750,0,491,0.0,0,0.0,1,1,130,0,11,0.2773,0,3,9482,2.5285,0.1281,12.5982,1,0,0
430,0,6200,0.0,141,0.3279,0,1,37,0,8,0.5852,0,0,21,0.0488,0.2274,1.6722,1,0,1
3667,722,487,1.4825,1328,0.3621,0,1,154,1,15,0.2797,0,0,7893,2.1524,0.2113,7.6178,3,1,0
3698,191,524,0.3645,0,0.0,1,1,134,1,5,0.2231,0,5,2512,0.6793,0.2886,6.4656,1,0,0
192,43,2211,0.0194,20953,109.1302,0,1,15,1,20,0.6324,0,2,61,0.3177,0.64,1.3842,1,0,1
1171,129,519,0.2486,589,0.503,1,1,136,1,10,0.0835,0,0,7489,6.3954,0.2616,11.7373,1,0,0
669,2605,458,5.6878,77177,115.3617,1,0,0,0,9,0.4912,1,0,458,0.6846,0.974,1.9752,1,0,1
2042,0,1113,0.0,1069,0.5235,1,0,0,1,15,0.1288,0,7,0,0.0,0.4984,13.5829,5,0,0
183,2885,160,18.0312,26171,143.0109,1,1,39,1,8,0.3503,0,0,89,0.4863,0.722,1.3658,2,0,1
6,37,3775,0.0098,40504,6750.6667,0,0,0,1,10,0.3906,1,1,2,0.3333,0.6949,0.3528,1,0,1
688,4593,80,57.4125,12913,18.7689,0,1,19,0,7,0.1305,0,5,441,0.641,0.7102,0.4963,1,0,1
4119,1360,218,6.2385,2263,0.5494,1,0,0,0,9,0.0727,0,10,4193,1.018,0.3424,12.0216,1,0,0
4759,1167,101,11.5545,10883,2.2868,1,1,128,0,11,0.2429,0,17,7773,1.6333,0.0874,11.79,4,0,0
101,11,2804,0.0039,9642,95.4653,0,0,0,0,7,0.4841,1,0,74,0.7327,0.7688,0.8987,1,0,1
438,696,1,696.0,7922,18.0868,1,1,154,0,12,0.295,0,0,2325,5.3082,0.0896,6.7912,5,0,0
61,48,3711,0.0129,48761,799.3607,1,0,0,1,11,0.6871,0,4,83,1.3607,0.6823,1.1283,1,0,1
1602,1415,1,1415.0,0,0.0,1,0,0,0,14,0.1997,0,28,7604,4.7466,0.0623,12.4315,1,0,0
4451,804,889,0.9044,5915,1.3289,1,1,25,0,4,0.2407,0,0,0,0.0,0.3951,9.1876,1,0,0
4750,868,702,1.2365,2504,0.5272,1,0,0,1,7,0.1328,0,0,8162,1.7183,0.0908,8.8726,5,0,0
52,5,1930,0.0026,115,2.2115,1,0,0,0,19,0.6112,1,3,12,0.2308,0.1693,0.0438,1,0,1
3212,482,1,482.0,4113,1.2805,1,1,68,0,14,0.2353,0,11,6241,1.943,0.309,10.734,5,0,0
664,973,459,2.1198,41968,63.2048,0,0,0,0,14,0.1458,0,0,489,0.7364,0.9529,1.9687,1,0,1
255,2699,1631,1.6548,14346,56.2588,1,0,0,0,11,0.2412,0,4,2809,11.0157,0.5091,3.817,2,0,1
172,870,515,1.6893,121,0.7035,1,1,111,0,10,0.2649,0,27,304,1.7674,0.1772,7.8216,3,0,0
145,0,2541,0.0,10241,70.6276,1,1,7,0,17,0.5534,1,3,71,0.4897,0.8242,1.1443,1,0,1
4623,546,1,546.0,0,0.0,1,1,154,1,11,0.0477,0,42,0,0.0,0.2209,6.9252,1,0,0
4317,1630,335,4.8657,589,0.1364,1,1,112,0,6,0.2135,0,9,3882,0.8992,0.4498,8.1913,4,0,0
677,141,654,0.2156,6633,9.7976,1,1,134,0,13,0.1929,0,0,14920,22.0384,0.1923,7.7169,4,0,0
278,344,1323,0.26,7120,25.6115,1,0,0,0,16,0.2479,1,0,1973,7.0971,0.3812,2.4904,2,0,1
2103,1227,1245,0.9855,4486,2.1331,1,1,153,1,15,0.2356,0,12,5359,2.5483,0.2445,12.4036,4,1,0
302,3,5291,0.0006,81,0.2682,0,1,37,0,20,0.6332,1,9,33,0.1093,0.006,0.9844,1,0,1
601,702,240,2.925,19621,32.6473,1,1,42,0,7,0.3982,1,7,2270,3.777,0.4972,3.0709,3,0,1
3834,298,1,298.0,2623,0.6841,1,1,94,1,14,0.1226,0,0,271,0.0707,0.342,5.91,4,0,0
431,0,1357,0.0,88,0.2042,1,0,0,0,15,0.3074,0,1,32,0.0742,0.0842,1.6335,1,0,1
3603,858,1,858.0,0,0.0,1,1,107,1,10,0.1974,0,0,2663,0.7391,0.1134,6.9547,5,0,0
4980,223,686,0.3251,3087,0.6199,1,1,117,0,12,0.2899,0,6,6851,1.3757,0.1809,3.448,3,0,0
1025,387,1638,0.2363,1589,1.5502,1,0,0,0,12,0.239,0,0,1723,1.681,0.3954,0.7553,3,0,1
4107,275,715,0.3846,1254,0.3053,1,1,72,1,14,0.1338,0,8,11787,2.87,0.1459,5.8839,4,0,0
1884,558,899,0.6207,1834,0.9735,0,1,86,0,4,0.2197,0,1,8147,4.3243,0.116,3.9303,4,0,0
3533,965,1,965.0,0,0.0,1,1,156,0,10,0.0042,0,5,2472,0.6997,0.2412,8.9462,3,0,0
2280,0,445,0.0,8702,3.8167,1,1,132,1,10,0.0076,0,11,286,0.1254,0.0721,7.7011,2,0,0
186,1392,1,1392.0,1346,7.2366,1,1,50,0,14,0.1981,0,0,0,0.0,0.2169,9.6877,2,0,0
506,3,7040,0.0004,96,0.1897,0,0,0,0,10,0.4081,0,0,38,0.0751,0.1078,0.4359,1,0,1
590,18,2050,0.0088,169,0.2864,1,1,17,0,15,0.6536,1,0,15,0.0254,0.2136,1.0781,1,0,1
772,2397,70,34.2429,64550,83.614,1,1,76,0,9,0.4552,0,0,378,0.4896,0.7964,0.3823,1,0,1
4155,238,238,1.0,3174,0.7639,1,1,69,1,12,0.293,0,0,12567,3.0245,0.2784,8.0348,2,0,0
418,2628,178,14.764,15685,37.5239,1,1,80,0,11,0.3746,0,1,162,0.3876,0.8563,1.3818,2,0,1
4607,465,355,1.3099,0,0.0,1,0,0,1,11,0.082,0,11,0,0.0,0.4291,4.7658,5,0,0
808,14,3155,0.0044,48,0.0594,1,1,46,0,10,0.2488,0,4,12,0.0149,0.0721,1.6235,1,0,1
4662,1846,826,2.2349,0,0.0,1,1,94,0,14,0.2611,0,0,2273,0.4876,0.4018,10.216,5,0,0
3363,756,233,3.2446,3384,1.0062,1,1,46,0,11,0.064,0,6,13397,3.9836,0.3342,10.4497,4,0,0
428,12,3359,0.0036,4,0.0093,0,0,0,0,5,0.3188,1,2,36,0.0841,0.1041,0.6735,1,0,1
2233,1907,471,4.0488,2567,1.1496,1,1,75,1,8,0.2726,0,0,10965,4.9104,0.3103,11.2349,1,0,0
112,13,1744,0.0075,36911,329.5625,0,0,0,1,18,0.3326,1,0,43,0.3839,0.6955,1.3514,1,0,1
2851,324,882,0.3673,5741,2.0137,1,1,82,1,10,0.088,0,16,4428,1.5531,0.4838,3.78,3,0,0
675,18,3211,0.0056,49,0.0726,1,0,0,0,14,0.2947,1,0,14,0.0207,0.0999,1.8705,1,0,1
1703,2522,1187,2.1247,5096,2.9924,1,0,0,1,15,0.2452,1,7,2558,1.5021,0.5777,2.0544,3,0,1
3610,774,1043,0.7421,842,0.2332,1,0,0,0,12,0.2563,0,9,0,0.0,0.2628,11.8893,4,0,0
882,170,629,0.2703,0,0.0,1,1,160,0,11,0.2086,0,0,527,0.5975,0.2495,10.3343,1,0,0
1568,217,590,0.3678,19991,12.7494,1,0,0,0,20,0.3212,0,3,2648,1.6888,0.6158,1.6525,2,0,1
4635,0,130,0.0,1280,0.2762,1,1,122,1,9,0.1368,0,16,1536,0.3314,0.3959,5.0898,1,0,0
1175,315,1,315.0,1258,1.0706,0,0,0,0,13,0.1305,0,0,0,0.0,0.4945,9.5585,3,0,0
2553,80,662,0.1208,2077,0.8136,1,1,126,1,6,0.1631,0,0,0,0.0,0.1626,3.2411,2,0,0
1104,892,1328,0.6717,13762,12.4656,0,1,116,0,19,0.3088,0,1,2953,2.6748,0.6158,1.1813,2,0,1
1224,741,1421,0.5215,3410,2.7859,1,1,87,1,11,0.1724,0,0,16014,13.0833,0.4187,7.5024,4,0,0
835,542,494,1.0972,3852,4.6132,1,0,0,1,8,0.1322,0,0,6975,8.3533,0.4446,6.9214,5,0,0
810,355,516,0.688,0,0.0,1,1,81,0,12,0.0939,0,0,6581,8.1247,0.2751,10.5898,5,0,0
374,2621,232,11.2974,58679,156.8957,0,1,44,0,14,0.4348,1,0,38,0.1016,0.7662,1.9393,2,0,1
2946,678,759,0.8933,1412,0.4793,1,1,158,0,9,0.1982,0,0,0,0.0,0.4199,3.9588,4,0,0
58,39,1479,0.0264,26211,451.9138,1,1,2,1,20,0.3531,1,4,91,1.569,0.6117,0.1286,1,0,1
3400,378,791,0.4779,3498,1.0288,0,1,141,1,11,0.2649,0,0,4810,1.4147,0.0684,10.5053,5,0,0
978,26,1,26.0,0,0.0,0,1,156,1,6,0.2589,0,36,0,0.0,0.4705,10.6006,3,0,0
18,4,699,0.0057,25720,1428.8889,0,0,0,0,14,0.5723,1,2,82,4.5556,0.6824,1.4048,1,0,1
4483,189,101,1.8713,775,0.1729,1,1,149,1,4,0.2525,0,0,2878,0.642,0.3905,14.2375,4,0,0
1131,1279,696,1.8376,4337,3.8347,1,1,76,0,11,0.2709,0,21,13786,12.1892,0.1465,4.0823,2,0,0
3165,371,600,0.6183,6511,2.0572,1,1,68,0,15,0.1355,0,11,953,0.3011,0.3379,13.2961,4,0,0
793,0,633,0.0,2779,3.5044,0,1,103,0,4,0.0012,0,4,2955,3.7264,0.4444,7.0998,3,0,0
2774,0,1244,0.0,6715,2.4207,1,1,104,0,14,0.2692,0,25,0,0.0,0.2995,9.2834,2,0,0
221,901,653,1.3798,2368,10.7149,1,1,35,1,15,0.0577,1,11,0,0.0,0.3065,14.9895,3,0,0
382,956,1,956.0,1576,4.1257,1,1,32,1,14,0.2239,0,0,174,0.4555,0.3018,6.393,2,0,0
178,4713,154,30.6039,84940,477.191,1,1,26,1,8,0.4995,0,0,316,1.7753,0.8052,1.4378,2,0,1
4388,903,654,1.3807,3842,0.8756,1,1,82,0,6,0.1646,0,0,131,0.0299,0.4638,6.3924,5,0,0
689,0,290,0.0,2544,3.6923,1,1,100,0,14,0.24,0,11,1476,2.1422,0.2905,6.5712,2,1,0
2825,1065,1,1065.0,2327,0.8237,1,1,87,0,13,0.125,0,1,0,0.0,0.1804,14.4365,4,0,0
456,708,386,1.8342,62687,137.4715,1,1,41,1,13,0.2776,0,0,434,0.9518,0.8891,1.4686,2,0,1
1150,329,318,1.0346,3534,3.073,1,1,70,0,12,0.1404,0,0,0,0.0,0.3882,7.2374,5,1,0
2919,355,163,2.1779,1607,0.5505,1,1,82,0,15,0.1159,0,18,4346,1.4889,0.1743,12.6568,3,0,0
3143,821,867,0.9469,4087,1.3003,1,1,55,1,9,0.0193,0,0,0,0.0,0.078,10.378,3,0,0
2990,900,37,24.3243,7786,2.604,1,1,99,0,8,0.1106,1,0,0,0.0,0.0758,8.5924,5,0,0
99,18,2880,0.0063,6954,70.2424,0,1,10,1,13,0.3052,1,1,1,0.0101,0.8542,0.8248,1,0,1
3449,137,737,0.1859,2861,0.8295,1,0,0,1,9,0.1347,0,27,0,0.0,0.1808,12.5415,3,0,0
931,5,6531,0.0008,32,0.0344,0,0,0,0,15,0.5455,1,0,25,0.0269,0.0601,0.1976,1,0,1
3865,1355,224,6.0491,5459,1.4124,0,1,83,0,10,0.2186,0,39,1339,0.3464,0.4082,3.8277,1,0,0
3974,0,995,0.0,4160,1.0468,1,1,30,1,6,0.0901,0,0,6056,1.5239,0.2796,2.1582,5,0,0
3976,0,338,0.0,7739,1.9464,1,0,0,1,6,0.2675,0,10,10270,2.583,0.2423,11.6264,5,0,0
4861,838,511,1.6399,1801,0.3705,1,0,0,1,10,0.0759,0,26,1521,0.3129,0.2223,6.0037,4,0,0
2078,0,117,0.0,5626,2.7074,1,1,101,0,12,0.1178,0,33,1523,0.7329,0.1842,9.7054,1,0,0
4329,1128,454,2.4846,2739,0.6327,1,0,0,0,8,0.2463,0,0,7921,1.8298,0.231,7.7067,1,0,0
1268,1214,120,10.1167,3761,2.9661,1,1,74,0,13,0.0585,0,8,2746,2.1656,0.2574,12.4033,1,0,0
3145,901,455,1.9802,0,0.0,1,1,56,1,14,0.2373,0,0,3210,1.0207,0.3544,3.2321,1,0,0
3972,181,150,1.2067,5551,1.3975,1,1,156,1,12,0.0279,0,0,9769,2.4595,0.1238,5.7818,4,0,0
4714,906,349,2.596,5933,1.2586,1,0,0,0,10,0.1703,0,23,5109,1.0838,0.3585,4.62,4,0,0
498,1422,981,1.4495,3680,7.3896,1,1,72,1,10,0.0664,0,5,7031,14.1185,0.3456,7.9957,2,0,0
3540,596,336,1.7738,0,0.0,1,0,0,0,13,0.2384,1,0,13513,3.8172,0.133,7.1678,4,0,0
824,19,7312,0.0026,88,0.1068,0,1,18,0,9,0.5762,0,1,45,0.0546,0.1909,0.6016,1,0,1
4533,1026,1,1026.0,0,0.0,1,1,123,0,11,0.2759,0,5,0,0.0,0.3164,10.619,1,0,0
1907,640,1,640.0,7875,4.1295,1,1,84,1,12,0.0823,0,0,1541,0.8081,0.3384,9.6935,5,0,0
754,1270,200,6.35,1411,1.8714,1,1,25,0,4,0.2793,0,23,3044,4.0371,0.3758,7.205,1,0,0
3785,723,6,120.5,587,0.1551,0,1,119,0,7,0.056,0,0,0,0.0,0.1365,8.5642,1,0,0
4078,437,518,0.8436,3187,0.7815,1,0,0,0,7,0.1391,0,6,2717,0.6663,0.2403,12.796,5,0,0
1385,0,735,0.0,4106,2.9646,1,1,33,1,14,0.0016,0,25,12026,8.683,0.2459,2.833,2,0,0
328,1983,383,5.1775,656,2.0,1,1,120,0,15,0.0743,0,8,6528,19.9024,0.1921,11.2127,3,0,0
1766,0,1,0.0,4902,2.7758,1,1,111,0,7,0.2197,0,0,1798,1.0181,0.0563,5.2639,2,0,0
1652,0,403,0.0,0,0.0,1,1,97,0,11,0.2579,0,0,5970,3.6138,0.2892,10.7791,2,0,0
3382,1493,211,7.0758,2379,0.7034,1,1,36,1,13,0.2031,0,0,0,0.0,0.1276,5.1993,4,0,0
966,2,6320,0.0003,58,0.06,1,1,27,0,10,0.562,1,1,30,0.0311,0.0277,1.8225,1,0,1
3890,0,507,0.0,0,0.0,1,1,87,0,9,0.2704,0,5,0,0.0,0.0852,5.5935,2,0,0
2023,599,571,1.049,0,0.0,1,1,29,0,12,0.1605,0,9,2028,1.0025,0.4075,8.2389,4,0,0
117,653,512,1.2754,3131,26.7607,1,1,133,1,4,0.0512,1,18,1128,9.641,0.3586,14.1039,3,0,0
4807,778,621,1.2528,2236,0.4652,1,1,65,0,10,0.1723,0,5,0,0.0,0.1766,9.1786,1,0,0
352,18,3907,0.0046,161,0.4574,1,0,0,0,12,0.4785,0,4,45,0.1278,0.1001,1.1685,1,0,1
1455,191,15,12.7333,1398,0.9608,1,0,0,1,9,0.1845,0,0,13482,9.266,0.2881,10.2775,3,0,0
1901,1158,1458,0.7942,2978,1.5665,1,0,0,0,13,0.3222,0,3,1614,0.849,0.3409,2.3881,3,0,1
155,21,2938,0.0071,27377,176.6258,0,1,0,0,19,0.7405,0,4,4,0.0258,0.6372,0.6139,1,0,1
2444,1879,410,4.5829,0,0.0,1,1,31,1,5,0.1648,0,1,3134,1.2823,0.1006,10.0915,5,1,0
2187,1908,376,5.0745,0,0.0,1,1,71,0,15,0.0251,0,0,0,0.0,0.4782,12.0947,3,0,0
2831,684,629,1.0874,6546,2.3123,1,1,60,1,6,0.1561,0,5,2340,0.8266,0.0573,6.2925,5,0,0
98,42,3817,0.011,10433,106.4592,1,0,0,1,7,0.4237,0,0,16,0.1633,0.6164,0.2692,1,0,1
820,0,1,0.0,1817,2.2159,1,0,0,0,4,0.2862,0,0,0,0.0,0.3972,2.7856,4,0,0
440,1054,323,3.2632,2250,5.1136,1,1,125,0,7,0.0042,0,15,6293,14.3023,0.2498,12.3295,5,0,0
474,2174,127,17.1181,86738,182.9916,1,1,17,0,18,0.2136,1,4,216,0.4557,0.9068,1.6428,1,0,1
722,1958,163,12.0123,80771,111.8712,0,1,34,0,7,0.4253,0,0,89,0.1233,0.7117,1.304,1,0,1
219,724,105,6.8952,789,3.6027,1,1,129,0,9,0.1674,0,0,5037,23.0,0.248,5.5615,1,0,0
3939,1546,131,11.8015,0,0.0,1,1,141,1,9,0.0754,1,14,9235,2.3445,0.0803,3.1242,3,0,0
477,3195,422,7.5711,94393,197.8889,1,1,10,0,6,0.4313,0,8,82,0.1719,0.8617,1.5693,1,0,1
421,597,882,0.6769,0,0.0,1,0,0,0,7,0.2147,0,3,5095,12.1021,0.2153,12.6693,5,0,0
367,0,1,0.0,1706,4.6485,1,1,131,0,9,0.1519,0,9,0,0.0,0.4667,12.9441,4,0,0
4080,684,618,1.1068,5110,1.2525,1,1,103,0,4,0.2997,0,6,0,0.0,0.1817,8.1861,5,0,0
4751,1659,638,2.6003,0,0.0,1,1,136,1,12,0.0887,0,0,6668,1.4035,0.4784,5.2266,3,0,0
2064,43,590,0.0729,0,0.0,1,1,132,1,15,0.2683,0,0,0,0.0,0.3458,14.7384,4,0,0
4694,513,2,256.5,2803,0.5971,1,1,53,0,12,0.1909,0,0,535,0.114,0.3775,3.1611,5,0,0
3114,2038,390,5.2256,4085,1.3118,1,1,36,1,4,0.0347,0,2,7159,2.299,0.1883,3.0874,2,0,0
3023,268,1,268.0,0,0.0,1,1,26,1,11,0.1823,0,20,10203,3.3751,0.1565,4.0002,3,0,0
2932,747,1,747.0,0,0.0,1,1,152,1,15,0.1162,0,13,0,0.0,0.4876,11.6796,3,0,0
676,844,1670,0.5054,16092,23.8047,0,0,0,0,7,0.2119,0,0,2630,3.8905,0.3597,1.3605,3,0,1
1273,632,772,0.8187,19033,14.9513,1,1,72,0,6,0.3311,0,0,2696,2.1178,0.3796,3.0462,3,0,1
126,1389,880,1.5784,18806,149.254,1,1,28,1,8,0.2158,1,1,1988,15.7778,0.5655,2.0208,3,0,1
662,1797,943,1.9056,7598,11.4773,1,0,0,0,20,0.1808,0,0,2848,4.3021,0.4352,1.9662,3,0,1
2044,582,1,582.0,1906,0.9325,1,1,35,0,6,0.1036,0,0,5181,2.5347,0.3642,4.4841,1,0,0
4386,405,242,1.6736,271,0.0618,0,1,77,1,9,0.2518,0,7,8009,1.826,0.2206,6.8527,1,0,0
1651,763,540,1.413,0,0.0,1,1,23,1,12,0.1246,0,18,1962,1.1884,0.176,8.7348,2,0,0
447,2897,274,10.573,68583,153.4295,1,0,0,1,7,0.1499,0,0,63,0.1409,0.9222,0.6726,2,0,1
177,1701,375,4.536,50285,284.096,1,1,20,1,15,0.3919,0,0,85,0.4802,0.9336,0.4353,1,0,1
3552,1030,379,2.7177,3932,1.107,1,1,79,1,10,0.1438,0,0,365,0.1028,0.1712,5.6472,3,0,0
523,1506,506,2.9763,686,1.3117,1,1,25,0,15,0.0874,0,26,174,0.3327,0.0881,4.5649,3,0,0
2686,1434,706,2.0312,549,0.2044,1,1,141,1,9,0.2837,0,0,4693,1.7472,0.4885,5.626,5,0,0
3324,301,444,0.6779,339,0.102,1,1,122,0,6,0.0077,0,15,0,0.0,0.3881,5.231,4,0,0
1382,0,315,0.0,0,0.0,1,1,51,0,15,0.1669,0,0,5846,4.2301,0.4808,6.138,3,0,0
332,998,435,2.2943,3406,10.259,1,0,0,0,9,0.273,1,21,0,0.0,0.1257,11.6317,1,0,0
176,2538,300,8.46,12439,70.6761,1,0,0,0,14,0.3276,1,0,215,1.2216,0.7383,1.4514,1,0,1
4209,575,351,1.6382,0,0.0,1,1,106,0,6,0.2817,0,25,7209,1.7128,0.3885,3.0695,4,0,0
1869,2279,510,4.4686,1345,0.7196,1,1,86,1,10,0.3997,0,0,1312,0.702,0.3452,2.0935,2,0,1
916,15,2408,0.0062,14,0.0153,1,1,11,0,8,0.6704,0,2,1,0.0011,0.0027,0.6068,1,0,1
2095,516,775,0.6658,0,0.0,1,1,53,1,11,0.1141,1,1,2679,1.2788,0.0843,4.2962,5,0,0
316,4,2319,0.0017,151,0.4778,0,0,0,0,5,0.448,1,0,44,0.1392,0.0392,1.7358,1,0,1
